estacion,fecha,pm25_diario
El Bosque,2012-05-20,44.44827586206897
El Bosque,2012-05-21,38.333333333333336
El Bosque,2012-06-20,53.65034965034965
El Bosque,2012-06-21,31.166666666666668
El Bosque,2012-07-20,57.05555555555556
El Bosque,2012-07-21,78.29166666666667
El Bosque,2012-08-20,40.68531468531469
El Bosque,2012-08-21,49.625
El Bosque,2012-09-20,23.957142857142856
El Bosque,2012-09-21,23.125
El Bosque,2012-10-20,22.802919708029197
El Bosque,2012-10-21,19.5
El Bosque,2012-11-20,12.364406779661017
El Bosque,2012-11-21,12.708333333333334
El Bosque,2012-12-20,13.763779527559056
El Bosque,2012-12-21,12.333333333333334
El Bosque,2013-01-20,13.79861111111111
El Bosque,2013-01-21,10.875
El Bosque,2013-02-20,16.84722222222222
El Bosque,2013-02-21,15.041666666666666
El Bosque,2013-03-20,18.05217391304348
El Bosque,2013-03-21,12.916666666666666
El Bosque,2013-04-20,30.04225352112676
El Bosque,2013-04-21,26.625
El Bosque,2013-05-20,52.88811188811189
El Bosque,2013-05-21,43.875
El Bosque,2013-06-20,49.84027777777778
El Bosque,2013-06-21,8.833333333333334
El Bosque,2013-07-20,63.014084507042256
El Bosque,2013-07-21,115.125
El Bosque,2013-08-20,49.81021897810219
El Bosque,2013-08-21,37.125
El Bosque,2013-09-20,21.75
El Bosque,2013-09-21,20.625
El Bosque,2013-10-20,20.118055555555557
El Bosque,2013-10-21,19.708333333333332
El Bosque,2013-11-20,11.541666666666666
El Bosque,2013-11-21,18.25
El Bosque,2013-12-20,12.351145038167939
El Bosque,2013-12-21,16.375
El Bosque,2014-01-20,14.153846153846153
El Bosque,2014-01-21,9.541666666666666
El Bosque,2014-02-20,19.54225352112676
El Bosque,2014-02-21,13.208333333333334
El Bosque,2014-03-20,18.094202898550726
El Bosque,2014-03-21,12.666666666666666
El Bosque,2014-04-20,30.536
El Bosque,2014-04-21,15.333333333333334
El Bosque,2014-05-20,50.923611111111114
El Bosque,2014-05-21,52.21739130434783
El Bosque,2014-06-20,48.41958041958042
El Bosque,2014-06-21,14.416666666666666
El Bosque,2014-07-20,54.25
El Bosque,2014-07-21,100.70833333333333
El Bosque,2014-08-20,46.83802816901409
El Bosque,2014-08-21,47.958333333333336
El Bosque,2014-09-20,28.46527777777778
El Bosque,2014-09-21,30.75
El Bosque,2014-10-20,16.270833333333332
El Bosque,2014-10-21,19.5
El Bosque,2014-11-20,13.366666666666667
El Bosque,2014-11-21,23.041666666666668
El Bosque,2014-12-20,12.496350364963504
El Bosque,2014-12-21,17.125
El Bosque,2015-01-20,14.45138888888889
El Bosque,2015-01-21,11.916666666666666
El Bosque,2015-02-20,21.631944444444443
El Bosque,2015-02-21,13.666666666666666
El Bosque,2015-03-20,19.921259842519685
El Bosque,2015-03-21,17.458333333333332
El Bosque,2015-04-20,28.708333333333332
El Bosque,2015-04-21,15.291666666666666
El Bosque,2015-05-20,53.90277777777778
El Bosque,2015-05-21,36.416666666666664
El Bosque,2015-06-20,49.88194444444444
El Bosque,2015-06-21,54.25
El Bosque,2015-07-20,49.90277777777778
El Bosque,2015-07-21,88.16666666666667
El Bosque,2015-08-20,38.18248175182482
El Bosque,2015-08-21,65.54166666666667
El Bosque,2015-09-20,25.083916083916083
El Bosque,2015-09-21,22.166666666666668
El Bosque,2015-10-20,19.57638888888889
El Bosque,2015-10-21,22.541666666666668
El Bosque,2015-11-20,13.175
El Bosque,2015-11-21,17.75
El Bosque,2015-12-20,17.95774647887324
El Bosque,2015-12-21,13.083333333333334
El Bosque,2016-01-20,14.636363636363637
El Bosque,2016-01-21,9.916666666666666
El Bosque,2016-02-20,17.3
El Bosque,2016-02-21,15.041666666666666
El Bosque,2016-03-20,17.236641221374047
El Bosque,2016-03-21,19
El Bosque,2016-04-20,36.73880597014925
El Bosque,2016-04-21,23.25
El Bosque,2016-05-20,54.568345323741006
El Bosque,2016-05-21,33.166666666666664
El Bosque,2016-06-20,57.5
El Bosque,2016-06-21,62.166666666666664
El Bosque,2016-07-20,60.666666666666664
El Bosque,2016-07-21,62.375
El Bosque,2016-08-20,34.10526315789474
El Bosque,2016-08-21,39
El Bosque,2016-09-20,22.61111111111111
El Bosque,2016-09-21,25.291666666666668
El Bosque,2016-10-20,16.743055555555557
El Bosque,2016-10-21,14.625
El Bosque,2016-11-20,12.716666666666667
El Bosque,2016-11-21,13.416666666666666
El Bosque,2016-12-20,20.291666666666668
El Bosque,2016-12-21,13.75
El Bosque,2017-01-20,15.32638888888889
El Bosque,2017-01-21,14.041666666666666
El Bosque,2017-02-20,16.711111111111112
El Bosque,2017-02-21,14.166666666666666
El Bosque,2017-03-20,17.069444444444443
El Bosque,2017-03-21,16.5
El Bosque,2017-04-20,31.29861111111111
El Bosque,2017-04-21,23.82608695652174
El Bosque,2017-05-20,44.2734375
El Bosque,2017-05-21,41.291666666666664
El Bosque,2017-06-20,54.47222222222222
El Bosque,2017-06-21,42.458333333333336
El Bosque,2017-07-20,62.548611111111114
El Bosque,2017-07-21,53.791666666666664
El Bosque,2017-08-20,29.95138888888889
El Bosque,2017-08-21,30.125
El Bosque,2017-09-20,23.708333333333332
El Bosque,2017-09-21,30.208333333333332
El Bosque,2017-10-20,16.26388888888889
El Bosque,2017-10-21,21.708333333333332
El Bosque,2017-11-20,13.591666666666667
El Bosque,2017-11-21,12.5
El Bosque,2017-12-20,14.9375
El Bosque,2017-12-21,14.666666666666666
El Bosque,2018-01-20,18.805555555555557
El Bosque,2018-01-21,13.625
El Bosque,2018-02-20,17.569444444444443
El Bosque,2018-02-21,12
El Bosque,2018-03-20,17.868055555555557
El Bosque,2018-03-21,18.958333333333332
El Bosque,2018-04-20,33
El Bosque,2018-04-21,26.166666666666668
El Bosque,2018-05-20,40.99248120300752
El Bosque,2018-05-21,56.666666666666664
El Bosque,2018-06-20,59.06944444444444
El Bosque,2018-06-21,10.083333333333334
El Bosque,2018-07-20,51.97222222222222
El Bosque,2018-07-21,43.541666666666664
El Bosque,2018-08-20,26.930555555555557
El Bosque,2018-08-21,31.208333333333332
El Bosque,2018-09-20,20.819444444444443
El Bosque,2018-09-21,35.333333333333336
El Bosque,2018-10-20,15.534722222222221
El Bosque,2018-10-21,23.785714285714285
El Bosque,2018-11-20,16.425
El Bosque,2018-11-21,15.208333333333334
El Bosque,2018-12-20,12.791666666666666
El Bosque,2018-12-21,16.083333333333332
El Bosque,2019-01-20,18.59027777777778
El Bosque,2019-01-21,15.75
El Bosque,2019-02-20,18.09722222222222
El Bosque,2019-02-21,17
El Bosque,2019-03-20,18.223776223776223
El Bosque,2019-03-21,18.25
El Bosque,2019-04-20,28.833333333333332
El Bosque,2019-04-21,26.166666666666668
El Bosque,2019-05-20,41.125
El Bosque,2019-05-21,64.5
El Bosque,2019-06-20,67.625
El Bosque,2019-06-21,21.166666666666668
El Bosque,2019-07-20,50.34265734265734
El Bosque,2019-07-21,57.25
El Bosque,2019-08-20,36.65972222222222
El Bosque,2019-08-21,27.916666666666668
El Bosque,2019-09-20,21.680555555555557
El Bosque,2019-09-21,12.5
El Bosque,2019-10-20,17.944444444444443
El Bosque,2019-11-20,15.608333333333333
El Bosque,2019-11-21,13.416666666666666
El Bosque,2019-12-20,15.366197183098592
El Bosque,2019-12-21,18.652173913043477
El Bosque,2020-01-20,17
El Bosque,2020-01-21,20.125
El Bosque,2020-02-20,15.85820895522388
El Bosque,2020-02-21,11.208333333333334
El Bosque,2020-03-20,20.90277777777778
El Bosque,2020-03-21,14.25
El Bosque,2020-04-20,27.51388888888889
El Bosque,2020-04-21,39.25
El Bosque,2020-05-20,32.770833333333336
El Bosque,2020-05-21,32.5
El Bosque,2020-06-20,59.36690647482014
El Bosque,2020-06-21,30.625
El Bosque,2020-07-20,49.50349650349651
El Bosque,2020-07-21,59.791666666666664
El Bosque,2020-08-20,37.916666666666664
El Bosque,2020-08-21,25.916666666666668
El Bosque,2020-09-20,23.041666666666668
El Bosque,2020-09-21,35.083333333333336
El Bosque,2020-10-20,16.083333333333332
El Bosque,2020-11-20,15.920353982300885
El Bosque,2020-11-21,15.208333333333334
El Bosque,2020-12-20,14.51388888888889
El Bosque,2020-12-21,26.375
El Bosque,2021-01-20,16.583333333333332
El Bosque,2021-01-21,17
El Bosque,2021-02-20,16.03053435114504
El Bosque,2021-02-21,9.375
El Bosque,2021-03-20,19.041666666666668
El Bosque,2021-03-21,23.125
El Bosque,2021-04-20,24.395833333333332
El Bosque,2021-04-21,22.5
El Bosque,2021-05-20,33.34027777777778
El Bosque,2021-05-21,15.791666666666666
El Bosque,2021-06-20,57.395833333333336
El Bosque,2021-06-21,10.833333333333334
El Bosque,2021-07-20,39.0625
El Bosque,2021-07-21,42.125
El Bosque,2021-08-20,38.1875
El Bosque,2021-08-21,25.333333333333332
El Bosque,2021-09-20,22.369230769230768
El Bosque,2021-09-21,13.916666666666666
El Bosque,2021-10-20,23.67361111111111
El Bosque,2021-10-21,8.642857142857142
El Bosque,2021-11-20,14.675
El Bosque,2021-11-21,16.875
El Bosque,2021-12-20,17.54861111111111
El Bosque,2021-12-21,23.166666666666668
El Bosque,2022-01-20,17.59722222222222
El Bosque,2022-01-21,23.833333333333332
El Bosque,2022-02-20,17.157894736842106
El Bosque,2022-02-21,6.208333333333333
El Bosque,2022-03-20,19.60431654676259
El Bosque,2022-03-21,20.166666666666668
El Bosque,2022-04-20,28.52857142857143
El Bosque,2022-04-21,17.041666666666668
El Bosque,2022-05-20,40.4375
El Bosque,2022-05-21,18.25
El Bosque,2022-06-20,46.36363636363637
El Bosque,2022-06-21,8.791666666666666
El Bosque,2022-07-20,46.27777777777778
El Bosque,2022-07-21,47.56521739130435
El Bosque,2022-08-20,32.576388888888886
El Bosque,2022-08-21,15.541666666666666
El Bosque,2022-09-20,17.872180451127818
El Bosque,2022-09-21,12.666666666666666
El Bosque,2022-10-20,20.4375
El Bosque,2022-10-21,14.041666666666666
El Bosque,2022-11-20,15.233333333333333
El Bosque,2022-11-21,11.541666666666666
El Bosque,2022-12-20,16.816901408450704
El Bosque,2022-12-21,25.25
El Bosque,2023-01-20,15.902097902097902
El Bosque,2023-01-21,16.083333333333332
El Bosque,2023-02-20,16.070921985815602
El Bosque,2023-02-21,10.25
El Bosque,2023-03-20,19.270833333333332
El Bosque,2023-03-21,16.25
El Bosque,2023-04-20,28.153846153846153
El Bosque,2023-04-21,23.625
El Bosque,2023-05-20,44.90972222222222
El Bosque,2023-05-21,16.916666666666668
El Bosque,2023-06-20,38.895833333333336
El Bosque,2023-06-21,12.208333333333334
El Bosque,2023-07-20,52.36363636363637
El Bosque,2023-07-21,38.583333333333336
El Bosque,2023-08-20,27.131944444444443
El Bosque,2023-08-21,23
El Bosque,2023-09-20,22.854166666666668
El Bosque,2023-09-21,10.333333333333334
El Bosque,2023-10-20,17.720588235294116
El Bosque,2023-10-21,7.75
El Bosque,2023-11-20,15.275
El Bosque,2023-11-21,10.875
El Bosque,2023-12-20,15.8796992481203
El Bosque,2023-12-21,18.125
El Bosque,2024-01-20,16.47222222222222
El Bosque,2024-01-21,21.714285714285715
El Bosque,2024-02-20,16.708333333333332
El Bosque,2024-02-21,10.25
El Bosque,2024-03-20,21.267175572519083
El Bosque,2024-03-21,13.833333333333334
El Bosque,2024-04-20,31.29861111111111
El Bosque,2024-04-21,25.125
El Bosque,2024-05-20,41.354166666666664
El Bosque,2024-05-21,45.541666666666664
El Bosque,2024-06-20,37.556338028169016
El Bosque,2024-06-21,19.166666666666668
El Bosque,2024-07-20,54.04477611940298
El Bosque,2024-07-21,53.958333333333336
El Bosque,2024-08-11,44
El Bosque,2024-08-20,29.895833333333332
El Bosque,2024-08-21,59.541666666666664
El Bosque,2024-09-20,23.53472222222222
El Bosque,2024-09-21,19.916666666666668
El Bosque,2024-10-20,15.11111111111111
El Bosque,2024-10-21,13.833333333333334
El Bosque,2024-11-20,11.925
El Bosque,2024-11-21,10.125
El Bosque,2024-12-20,16.84732824427481
El Bosque,2024-12-21,17.333333333333332
El Bosque,2025-01-20,17.36111111111111
El Bosque,2025-01-21,19.4
El Bosque,2025-02-20,17.055555555555557
El Bosque,2025-02-21,11.833333333333334
El Bosque,2025-03-20,20.177570093457945
El Bosque,2025-03-21,16
El Bosque,2025-04-20,28.95774647887324
El Bosque,2025-04-21,21.291666666666668
El Bosque,2025-05-20,43.166666666666664
El Bosque,2025-05-21,29.791666666666668
El Bosque,2025-06-20,41.65972222222222
El Bosque,2025-06-21,33.875
El Bosque,2025-07-20,48.958333333333336
El Bosque,2025-07-21,53.666666666666664
El Bosque,2025-08-20,29.944444444444443
El Bosque,2025-08-21,37.25
El Bosque,2025-09-20,19.78030303030303
El Bosque,2025-09-21,17.25
El Bosque,2025-10-20,15.615384615384615
El Bosque,2025-10-21,11.25
El Bosque,2025-11-20,12.458333333333334
El Bosque,2025-11-21,10.333333333333334
El Bosque,2025-12-20,17.020833333333332
El Bosque,2025-12-21,14.25
El Bosque,2026-01-20,16.65972222222222
El Bosque,2026-01-21,9.5
El Bosque,2026-02-20,18.416666666666668
El Bosque,2026-02-21,14.75
El Bosque,2026-03-20,20.941747572815533
El Bosque,2026-03-21,19.416666666666668
El Bosque,2026-04-20,29.111888111888113
El Bosque,2026-04-21,20.625
El Bosque,2026-05-20,48.13286713286713
El Bosque,2026-05-21,34.666666666666664
El Bosque,2026-06-20,46.21527777777778
El Bosque,2026-06-21,55.083333333333336
El Bosque,2026-07-20,51.388888888888886
El Bosque,2026-07-21,53.5
El Bosque,2026-08-20,32.979166666666664
El Bosque,2026-08-21,33.666666666666664
El Bosque,2026-09-20,17.714285714285715
El Bosque,2026-09-21,28.5
El Bosque,2026-10-20,16.34722222222222
El Bosque,2026-10-21,16
El Bosque,2026-11-20,16.283333333333335
El Bosque,2026-11-21,9.583333333333334
El Bosque,2026-12-20,14.45138888888889
El Bosque,2026-12-21,13.375
El Bosque,2027-01-20,18.444444444444443
El Bosque,2027-01-21,12
El Bosque,2027-02-20,17.832167832167833
El Bosque,2027-02-21,16.375
El Bosque,2027-03-20,24.558823529411764
El Bosque,2027-03-21,18.666666666666668
El Bosque,2027-04-20,34.25
El Bosque,2027-04-21,16.375
El Bosque,2027-05-20,55.68055555555556
El Bosque,2027-05-21,53.541666666666664
El Bosque,2027-06-20,57.55395683453237
El Bosque,2027-06-21,34.791666666666664
El Bosque,2027-07-20,50.583333333333336
El Bosque,2027-07-21,36
El Bosque,2027-08-20,33.0625
El Bosque,2027-08-21,34.125
El Bosque,2027-09-20,17.075757575757574
El Bosque,2027-09-21,30
El Bosque,2027-10-20,14.381944444444445
El Bosque,2027-10-21,18.208333333333332
El Bosque,2027-11-20,14.883333333333333
El Bosque,2027-11-21,9.583333333333334
El Bosque,2027-12-20,15.767605633802816
El Bosque,2027-12-21,12.333333333333334
El Bosque,2028-01-20,18.965034965034967
El Bosque,2028-01-21,12.291666666666666
El Bosque,2028-02-20,18.94814814814815
El Bosque,2028-02-21,13.466666666666667
El Bosque,2028-03-20,29.327102803738317
El Bosque,2028-03-21,24.041666666666668
El Bosque,2028-04-20,37.354166666666664
El Bosque,2028-04-21,27.208333333333332
El Bosque,2028-05-20,57.1875
El Bosque,2028-05-21,47.458333333333336
El Bosque,2028-06-20,54.32374100719424
El Bosque,2028-06-21,48.958333333333336
El Bosque,2028-07-20,57.326241134751776
El Bosque,2028-07-21,68.83333333333333
El Bosque,2028-08-20,35.416666666666664
El Bosque,2028-08-21,36.541666666666664
El Bosque,2028-09-20,17.319444444444443
El Bosque,2028-09-21,28.75
El Bosque,2028-10-20,15.069444444444445
El Bosque,2028-10-21,24.416666666666668
El Bosque,2028-11-20,16.983333333333334
El Bosque,2028-11-21,10.333333333333334
El Bosque,2028-12-20,16.506944444444443
El Bosque,2028-12-21,11.333333333333334
El Bosque,2029-01-20,15.409722222222221
El Bosque,2029-01-21,15.458333333333334
El Bosque,2029-02-20,32
El Bosque,2029-02-21,8.636363636363637
El Bosque,2029-03-20,26.8062015503876
El Bosque,2029-03-21,27.125
El Bosque,2029-04-20,29.82638888888889
El Bosque,2029-04-21,15.5
El Bosque,2029-05-20,43.41549295774648
El Bosque,2029-05-21,58.583333333333336
El Bosque,2029-06-20,43.548611111111114
El Bosque,2029-06-21,102.66666666666667
El Bosque,2029-07-20,54.09722222222222
El Bosque,2029-07-21,65.125
El Bosque,2029-08-20,28.666666666666668
El Bosque,2029-08-21,20.958333333333332
El Bosque,2029-09-20,18.21527777777778
El Bosque,2029-09-21,22.125
El Bosque,2029-10-20,13.881944444444445
El Bosque,2029-10-21,10.153846153846153
El Bosque,2029-11-20,14.241666666666667
El Bosque,2029-11-21,15
El Bosque,2029-12-20,14.972222222222221
El Bosque,2029-12-21,12.625
El Bosque,2030-01-20,16.020833333333332
El Bosque,2030-01-21,16.291666666666668
El Bosque,2030-03-20,24.381944444444443
El Bosque,2030-03-21,23.416666666666668
El Bosque,2030-04-20,39.9375
El Bosque,2030-04-21,11.375
El Bosque,2030-05-20,42.93706293706294
El Bosque,2030-05-21,64.875
El Bosque,2030-06-20,49.298611111111114
El Bosque,2030-06-21,68.54166666666667
El Bosque,2030-07-20,48.48951048951049
El Bosque,2030-07-21,63.958333333333336
El Bosque,2030-08-20,22.61111111111111
El Bosque,2030-08-21,20.416666666666668
El Bosque,2030-09-20,16.34027777777778
El Bosque,2030-09-21,11.043478260869565
El Bosque,2030-10-20,12.527777777777779
El Bosque,2030-10-21,16.166666666666668
El Bosque,2030-11-20,14.085271317829458
El Bosque,2030-11-21,14.75
El Bosque,2030-12-20,15.694444444444445
El Bosque,2030-12-21,15.708333333333334
El Bosque,2031-01-20,16.229166666666668
El Bosque,2031-01-21,20
El Bosque,2031-03-20,22.430555555555557
El Bosque,2031-03-21,13.541666666666666
El Bosque,2031-05-20,43.513888888888886
El Bosque,2031-05-21,67.33333333333333
El Bosque,2031-07-20,63.0625
El Bosque,2031-07-21,52.666666666666664
El Bosque,2031-08-20,26.375
El Bosque,2031-08-21,53.791666666666664
El Bosque,2031-10-20,15.881118881118882
El Bosque,2031-10-21,13.791666666666666
El Bosque,2031-12-20,19.51388888888889
El Bosque,2031-12-21,14.391304347826088
Independencia,2001-01-20,20.326315789473686
Independencia,2001-02-20,16.238095238095237
Independencia,2001-03-20,16.72340425531915
Independencia,2001-04-20,22.041666666666668
Independencia,2001-05-20,34.15625
Independencia,2001-06-20,34.197916666666664
Independencia,2001-07-20,41.46875
Independencia,2001-08-20,37.111111111111114
Independencia,2001-09-20,23.90277777777778
Independencia,2001-10-20,11.194444444444445
Independencia,2001-11-20,15.027777777777779
Independencia,2001-12-20,16.197183098591548
Independencia,2002-01-20,18.395833333333332
Independencia,2002-02-20,18.020833333333332
Independencia,2002-03-20,17.105263157894736
Independencia,2002-04-20,25.604166666666668
Independencia,2002-05-20,28.25531914893617
Independencia,2002-06-20,38.8125
Independencia,2002-07-20,40.552083333333336
Independencia,2002-08-20,44.44444444444444
Independencia,2002-09-20,27.944444444444443
Independencia,2002-10-20,15.277777777777779
Independencia,2002-11-20,12.527777777777779
Independencia,2002-12-20,15.855072463768115
Independencia,2003-01-20,17.71875
Independencia,2003-02-20,21.635416666666668
Independencia,2003-03-20,15.839506172839506
Independencia,2003-04-20,26.855670103092784
Independencia,2003-05-20,25.45744680851064
Independencia,2003-06-20,27.302083333333332
Independencia,2003-07-20,43.645833333333336
Independencia,2003-08-20,50.93055555555556
Independencia,2003-09-20,28.36111111111111
Independencia,2003-10-20,15.319444444444445
Independencia,2003-11-20,15.458333333333334
Independencia,2003-12-20,15.458333333333334
Independencia,2004-01-20,19.177083333333332
Independencia,2004-02-20,16.638297872340427
Independencia,2004-03-20,15.73611111111111
Independencia,2004-04-20,25.061855670103093
Independencia,2004-05-20,24.322916666666668
Independencia,2004-06-20,40.791666666666664
Independencia,2004-07-20,38.84375
Independencia,2004-08-20,47.26984126984127
Independencia,2004-09-20,28.98611111111111
Independencia,2004-10-20,15.984126984126984
Independencia,2004-11-20,13.083333333333334
Independencia,2004-12-20,13.873239436619718
Independencia,2005-01-20,17.072916666666668
Independencia,2005-02-20,17.520833333333332
Independencia,2005-03-20,17.75
Independencia,2005-04-20,21.655555555555555
Independencia,2005-05-20,27.166666666666668
Independencia,2005-06-20,42.40625
Independencia,2005-07-20,40.989583333333336
Independencia,2005-08-20,39.25
Independencia,2005-09-20,23.02777777777778
Independencia,2005-10-20,18.25
Independencia,2005-11-20,13.86111111111111
Independencia,2005-12-20,16.041666666666668
Independencia,2006-01-20,14.895833333333334
Independencia,2006-02-20,21.458333333333332
Independencia,2006-03-20,16.714285714285715
Independencia,2006-04-20,18.104166666666668
Independencia,2006-05-20,27.020833333333332
Independencia,2006-06-20,29.635416666666668
Independencia,2006-07-20,33.29032258064516
Independencia,2006-08-20,36.09722222222222
Independencia,2006-09-20,26.08450704225352
Independencia,2006-10-20,16.791666666666668
Independencia,2006-11-20,15.63888888888889
Independencia,2006-12-20,20
Independencia,2007-01-20,17.208333333333332
Independencia,2007-02-20,18.489583333333332
Independencia,2007-03-20,17.49438202247191
Independencia,2007-04-20,17.843373493975903
Independencia,2007-05-20,24.389473684210525
Independencia,2007-06-20,37.083333333333336
Independencia,2007-07-20,41.25
Independencia,2007-08-20,26.680555555555557
Independencia,2007-09-20,23.444444444444443
Independencia,2007-10-20,16.1875
Independencia,2007-11-20,19.125
Independencia,2007-12-20,17.569444444444443
Independencia,2008-01-20,13.125
Independencia,2008-02-20,16.021052631578947
Independencia,2008-03-20,15
Independencia,2008-04-20,20.526881720430108
Independencia,2008-05-20,29.552083333333332
Independencia,2008-06-20,47.114583333333336
Independencia,2008-07-20,43.010416666666664
Independencia,2008-08-20,34.50704225352113
Independencia,2008-09-20,24.239436619718308
Independencia,2008-10-20,16.649122807017545
Independencia,2008-11-20,22.97142857142857
Independencia,2008-12-20,13.027777777777779
Independencia,2009-01-20,12.875
Independencia,2009-02-20,15.041666666666666
Independencia,2009-03-20,17.864583333333332
Independencia,2009-04-20,19.408602150537636
Independencia,2009-05-20,26.041666666666668
Independencia,2009-06-20,36.583333333333336
Independencia,2009-07-20,44.5
Independencia,2009-08-20,35.22222222222222
Independencia,2009-09-20,24
Independencia,2009-10-20,20.13888888888889
Independencia,2009-11-20,18.12676056338028
Independencia,2009-12-20,12.63888888888889
Independencia,2010-01-20,13.2
Independencia,2010-02-20,19.53846153846154
Independencia,2010-03-20,14.583333333333334
Independencia,2010-04-20,21.322916666666668
Independencia,2010-05-20,28.385416666666668
Independencia,2010-06-20,34.291666666666664
Independencia,2010-07-20,56.666666666666664
Independencia,2010-08-20,42.583333333333336
Independencia,2010-09-20,23.51388888888889
Independencia,2010-10-20,24.23611111111111
Independencia,2010-11-20,16.014084507042252
Independencia,2010-12-20,13.444444444444445
Independencia,2011-01-20,14.572916666666666
Independencia,2011-02-20,19.510416666666668
Independencia,2011-03-20,14.65625
Independencia,2011-04-20,21.854166666666668
Independencia,2011-05-20,35.71875
Independencia,2011-06-20,34.0625
Independencia,2011-07-20,59.208333333333336
Independencia,2011-08-20,31.944444444444443
Independencia,2011-09-20,19.85
Independencia,2011-10-20,19.930555555555557
Independencia,2011-11-20,13.80281690140845
Independencia,2011-12-20,13.557142857142857
Independencia,2012-01-20,13.822916666666666
Independencia,2012-02-20,20.340425531914892
Independencia,2012-03-20,13.770833333333334
Independencia,2012-04-20,25.635416666666668
Independencia,2012-05-20,37.09278350515464
Independencia,2012-06-20,27.979166666666668
Independencia,2012-07-20,58.225806451612904
Independencia,2012-08-20,33.84507042253521
Independencia,2012-09-20,34.16901408450704
Independencia,2012-10-20,22.958333333333332
Independencia,2012-11-20,13.86111111111111
Independencia,2012-12-20,15.125
Independencia,2013-01-20,12.416666666666666
Independencia,2013-02-20,20.333333333333332
Independencia,2013-03-20,15.436170212765957
Independencia,2013-04-20,29.5625
Independencia,2013-05-20,44.135416666666664
Independencia,2013-06-20,32.427083333333336
Independencia,2013-07-20,61.385416666666664
Independencia,2013-08-20,40.166666666666664
Independencia,2013-09-20,26.13888888888889
Independencia,2013-10-20,24.958333333333332
Independencia,2013-11-20,14.819444444444445
Independencia,2013-12-20,12.083333333333334
Independencia,2014-01-20,14.0625
Independencia,2014-02-20,20.229166666666668
Independencia,2014-03-20,15.947916666666666
Independencia,2014-04-20,30.770833333333332
Independencia,2014-05-20,45.427083333333336
Independencia,2014-06-20,34.427083333333336
Independencia,2014-07-20,58.166666666666664
Independencia,2014-08-20,29.625
Independencia,2014-09-20,25.98611111111111
Independencia,2014-10-20,17.72222222222222
Independencia,2014-11-20,15.942857142857143
Independencia,2014-12-20,12.972222222222221
Independencia,2015-01-20,16.445652173913043
Independencia,2015-02-20,23.482758620689655
Independencia,2015-03-20,16.114583333333332
Independencia,2015-04-20,30.25263157894737
Independencia,2015-05-20,49.114583333333336
Independencia,2015-06-20,36.552083333333336
Independencia,2015-07-20,57.208333333333336
Independencia,2015-08-20,36.5
Independencia,2015-09-20,18.02777777777778
Independencia,2015-10-20,18.38888888888889
Independencia,2015-11-20,18.26388888888889
Independencia,2015-12-20,12
Independencia,2016-01-20,16.895833333333332
Independencia,2016-02-20,17.75
Independencia,2016-03-20,15.197916666666666
Independencia,2016-04-20,29.208333333333332
Independencia,2016-05-20,51
Independencia,2016-06-20,42
Independencia,2016-07-20,59.072916666666664
Independencia,2016-08-20,37.55555555555556
Independencia,2016-09-20,21.208333333333332
Independencia,2016-10-20,16.11111111111111
Independencia,2016-11-20,15.180555555555555
Independencia,2016-12-20,15.916666666666666
Independencia,2017-01-20,16.479166666666668
Independencia,2017-02-20,14.989583333333334
Independencia,2017-03-20,14.729166666666666
Independencia,2017-04-20,27.8125
Independencia,2017-05-20,34.239583333333336
Independencia,2017-06-20,32.739583333333336
Independencia,2017-07-20,53.5
Independencia,2017-08-20,30.819444444444443
Independencia,2017-09-20,25.805555555555557
Independencia,2017-10-20,17.97222222222222
Independencia,2017-11-20,15.857142857142858
Independencia,2017-12-20,17.805555555555557
Independencia,2018-01-20,20.83695652173913
Independencia,2018-02-20,13
Independencia,2018-03-20,11.838709677419354
Independencia,2018-04-20,26.489583333333332
Independencia,2018-05-20,33.28125
Independencia,2018-06-20,37.010416666666664
Independencia,2018-07-20,42.041666666666664
Independencia,2018-08-20,27.708333333333332
Independencia,2018-09-20,18.125
Independencia,2018-10-20,17.48611111111111
Independencia,2018-11-20,15.36111111111111
Independencia,2018-12-20,16.125
Independencia,2019-01-20,19.967032967032967
Independencia,2019-02-20,15.072916666666666
Independencia,2019-03-20,12.308641975308642
Independencia,2019-04-20,20.928571428571427
Independencia,2019-05-20,40.208333333333336
Independencia,2019-06-20,49.84375
Independencia,2019-07-20,44.08888888888889
Independencia,2019-08-20,37.31944444444444
Independencia,2019-09-20,17.958333333333332
Independencia,2019-10-20,17.458333333333332
Independencia,2019-11-20,18.055555555555557
Independencia,2019-12-20,13.61111111111111
Independencia,2020-01-20,18.189873417721518
Independencia,2020-02-20,16.125
Independencia,2020-03-20,18.09722222222222
Independencia,2020-04-20,26.072916666666668
Independencia,2020-05-20,25.370786516853933
Independencia,2020-06-20,48.691489361702125
Independencia,2020-07-20,42.635416666666664
Independencia,2020-08-20,37.541666666666664
Independencia,2020-09-20,26.180555555555557
Independencia,2020-10-20,13.527777777777779
Independencia,2020-11-20,16.52777777777778
Independencia,2020-12-20,13.88888888888889
Independencia,2021-01-20,18.7375
Independencia,2021-02-20,14.666666666666666
Independencia,2021-03-20,17.06578947368421
Independencia,2021-04-20,20.9375
Independencia,2021-05-20,20.84722222222222
Independencia,2021-06-20,52.95789473684211
Independencia,2021-07-20,29.333333333333332
Independencia,2021-08-20,36.75
Independencia,2021-09-20,24.25
Independencia,2021-10-20,18.180555555555557
